day,site,waterLevel
2018-07-29,GN Upland Well 1,0.8831698263603928
2018-07-29,GN Wetland Well Shallow,0.54422650625
2018-07-29,GR Wetland Well Shallow,0.30564897683333336
2018-07-29,ND Upland Well 1,0.7542016741108382
2018-07-29,ND Wetland Well Shallow,0.6950017363680556
2018-07-29,P-26 Deep Well,-0.6182322554963607
2018-07-29,QB Upland Well 1,0.6037693380072336
2018-07-29,QB Wetland Well Shallow,0.46172160885416696
2018-07-29,TB Upland Well 1,0.42943097744402425
2018-07-29,TB Upland Well 2,0.5748281473325517
2018-07-29,TB Upland Well 3,0.6873258667388283
2018-07-29,TB Wetland Well Shallow,0.5778975245923719
2018-07-30,BB Upland Well 1,0.4979480103045636
2018-07-30,BB Wetland Well Shallow,0.331517977851852
2018-07-30,DB Upland Well 1,0.6376738204898168
2018-07-30,DB Wetland Well Shallow,0.5440631586851854
2018-07-30,DF Wetland Well Shallow,0.5110254267508791
2018-07-30,DK Upland Well 1,0.635183199337551
2018-07-30,DK Wetland Well Shallow,0.5861512184907408
2018-07-30,GN Upland Well 1,0.8444746389853928
2018-07-30,GN Wetland Well Shallow,0.54231933725
2018-07-30,GR Wetland Well Shallow,0.2997264129166667
2018-07-30,ND Upland Well 1,0.7312796313585231
2018-07-30,ND Wetland Well Shallow,0.6968815500601849
2018-07-30,P-26 Deep Well,-0.6538409605125646
2018-07-30,QB Upland Well 1,0.5918482328938078
2018-07-30,QB Wetland Well Shallow,0.4545684028796297
2018-07-30,TB Upland Well 1,0.4146716516639317
2018-07-30,TB Upland Well 2,0.5525887504691256
2018-07-30,TB Upland Well 3,0.6803712937226244
2018-07-30,TB Wetland Well Shallow,0.5726396523539458
2018-07-31,BB Upland Well 1,0.49417457421197103
2018-07-31,BB Wetland Well Shallow,0.32597879743981495
2018-07-31,DB Upland Well 1,0.6298647008694466
2018-07-31,DB Wetland Well Shallow,0.5427742278842596
2018-07-31,DF Wetland Well Shallow,0.5074322120055088
2018-07-31,DK Upland Well 1,0.6209696716060696
2018-07-31,DK Wetland Well Shallow,0.5820222966759262
2018-07-31,GN Upland Well 1,0.831576243193726
2018-07-31,GN Wetland Well Shallow,0.5432480825416667
2018-07-31,GR Wetland Well Shallow,0.2973775866666667
2018-07-31,ND Upland Well 1,0.7189964902381528
2018-07-31,ND Wetland Well Shallow,0.7015664789259262
2018-07-31,P-26 Deep Well,-0.6649262847023791
2018-07-31,QB Upland Well 1,0.5834318841762153
2018-07-31,QB Wetland Well Shallow,0.4505899605787039
2018-07-31,TB Upland Well 1,0.4108897179046723
2018-07-31,TB Upland Well 2,0.5500081743348664
2018-07-31,TB Upland Well 3,0.6756142527133652
2018-07-31,TB Wetland Well Shallow,0.5702354028030199
2018-08-01,BB Upland Well 1,0.5712767954457676
2018-08-01,BB Wetland Well Shallow,0.3375774633125003
2018-08-01,DB Upland Well 1,0.6395297935060208
2018-08-01,DB Wetland Well Shallow,0.554029800465278
2018-08-01,DF Wetland Well Shallow,0.5163813762254164
2018-08-01,DK Upland Well 1,0.682356718410536
2018-08-01,DK Wetland Well Shallow,0.593344080243056
2018-08-01,GN Upland Well 1,0.8745512824681543
2018-08-01,GN Wetland Well Shallow,0.5552182557083333
2018-08-01,GR Wetland Well Shallow,0.307279487625
2018-08-01,ND Upland Well 1,0.7329012104025049
2018-08-01,ND Wetland Well Shallow,0.7165659818125006
2018-08-01,P-26 Deep Well,-0.6072033463713606
2018-08-01,QB Upland Well 1,0.6013305076739004
2018-08-01,QB Wetland Well Shallow,0.4605315814513893
2018-08-01,TB Upland Well 1,0.4181064203329133
2018-08-01,TB Upland Well 2,0.5770867563186629
2018-08-01,TB Upland Well 3,0.714485117544384
2018-08-01,TB Wetland Well Shallow,0.5820627975368163
2018-08-02,BB Upland Well 1,0.5150640223068785
2018-08-02,BB Wetland Well Shallow,0.3360910797847226
2018-08-02,DB Upland Well 1,0.6287494411310208
2018-08-02,DB Wetland Well Shallow,0.5547729922291669
2018-08-02,DF Wetland Well Shallow,0.515889573767083
2018-08-02,DK Upland Well 1,0.6650685775626778
2018-08-02,DK Wetland Well Shallow,0.5907377750625004
2018-08-02,GN Upland Well 1,0.8531716467492818
2018-08-02,GN Wetland Well Shallow,0.550123938125
2018-08-02,GR Wetland Well Shallow,0.3015107627083333
2018-08-02,ND Upland Well 1,0.7250153757358382
2018-08-02,ND Wetland Well Shallow,0.7209628161736114
2018-08-02,P-26 Deep Well,-0.632150017218583
2018-08-02,QB Upland Well 1,0.5821197618266782
2018-08-02,QB Wetland Well Shallow,0.4595674503541669
2018-08-02,TB Upland Well 1,0.40336721749957993
2018-08-02,TB Upland Well 2,0.5635701552769962
2018-08-02,TB Upland Well 3,0.6786695769610506
2018-08-02,TB Wetland Well Shallow,0.5829546984673719
2018-08-03,BB Upland Well 1,0.47873118626521183
2018-08-03,BB Wetland Well Shallow,0.32378043927083366
2018-08-03,DB Upland Well 1,0.5949821922837987
2018-08-03,DB Wetland Well Shallow,0.5481724296458336
2018-08-03,DF Wetland Well Shallow,0.5077003015865276
2018-08-03,DK Upland Well 1,0.6112073278954218
2018-08-03,DK Wetland Well Shallow,0.5823091519375005
2018-08-03,GN Upland Well 1,0.8076335362562261
2018-08-03,GN Wetland Well Shallow,0.5466644077916667
2018-08-03,GR Wetland Well Shallow,0.2974531295
2018-08-03,ND Upland Well 1,0.7059338652358383
2018-08-03,ND Wetland Well Shallow,0.7175980942430558
2018-08-03,P-26 Deep Well,-0.6839571042602496
2018-08-03,QB Upland Well 1,0.5688545500905672
2018-08-03,QB Wetland Well Shallow,0.4512818712847225
2018-08-03,TB Upland Well 1,0.3845335556106912
2018-08-03,TB Upland Well 2,0.5308392676936629
2018-08-03,TB Upland Well 3,0.6594273189332729
2018-08-03,TB Wetland Well Shallow,0.5734836948979275
2018-08-04,BB Upland Well 1,0.4789200823138231
2018-08-04,BB Wetland Well Shallow,0.3192194937222225
2018-08-04,DB Upland Well 1,0.5943737239435208
2018-08-04,DB Wetland Well Shallow,0.5481549032083335
2018-08-04,DF Wetland Well Shallow,0.5069916315934719
2018-08-04,DK Upland Well 1,0.5982358167634773
2018-08-04,DK Wetland Well Shallow,0.5798372161111115
2018-08-04,GN Upland Well 1,0.8003416530826151
2018-08-04,GN Wetland Well Shallow,0.5460003697083333
2018-08-04,GR Wetland Well Shallow,0.29604160175
2018-08-04,ND Upland Well 1,0.6993370203816716
2018-08-04,ND Wetland Well Shallow,0.7194535951666672
2018-08-04,P-26 Deep Well,-0.6912309298921939
2018-08-04,QB Upland Well 1,0.5666527692502893
2018-08-04,QB Wetland Well Shallow,0.45086035161111143
2018-08-04,TB Upland Well 1,0.3817872159648576
2018-08-04,TB Upland Well 2,0.5340745772422739
2018-08-04,TB Upland Well 3,0.6636341950374395
2018-08-04,TB Wetland Well Shallow,0.572389443279872
2018-08-05,BB Upland Well 1,0.4234103140568784
2018-08-05,BB Wetland Well Shallow,0.30399999568750014
2018-08-05,DB Upland Well 1,0.5533280465615763
2018-08-05,DB Wetland Well Shallow,0.5378668843958333
2018-08-05,DF Wetland Well Shallow,0.4972775593504162
2018-08-05,DK Upland Well 1,0.5435163606880803
2018-08-05,DK Wetland Well Shallow,0.567769998340278
2018-08-05,GN Upland Well 1,0.763717063818726
2018-08-05,GN Wetland Well Shallow,0.539094519625
2018-08-05,GR Wetland Well Shallow,0.286949757125
2018-08-05,ND Upland Well 1,0.6735517360552824
2018-08-05,ND Wetland Well Shallow,0.7122966124513889
2018-08-05,P-26 Deep Well,-0.7394008385658054
2018-08-05,QB Upland Well 1,0.5481977846322335
2018-08-05,QB Wetland Well Shallow,0.4401750668819445
2018-08-05,TB Upland Well 1,0.3576433975829131
2018-08-05,TB Upland Well 2,0.5022860454853294
2018-08-05,TB Upland Well 3,0.6291533192249392
2018-08-05,TB Wetland Well Shallow,0.5596211680090384
2018-08-06,BB Upland Well 1,0.38654566570965626
2018-08-06,BB Wetland Well Shallow,0.28595378424305573
2018-08-06,DB Upland Well 1,0.5185584271171318
2018-08-06,DB Wetland Well Shallow,0.5251756192291669
2018-08-06,DF Wetland Well Shallow,0.48576499136430507
2018-08-06,DK Upland Well 1,0.49788421557597723
2018-08-06,DK Wetland Well Shallow,0.5519062709513892
2018-08-06,GN Upland Well 1,0.7297260430826149
2018-08-06,GN Wetland Well Shallow,0.5309950122083333
2018-08-06,GR Wetland Well Shallow,0.27885493620833335
2018-08-06,ND Upland Well 1,0.6496601921525047
2018-08-06,ND Wetland Well Shallow,0.7016971895624999
2018-08-06,P-26 Deep Well,-0.7825665067463606
2018-08-06,QB Upland Well 1,0.5322919229794559
2018-08-06,QB Wetland Well Shallow,0.4283923439097224
2018-08-06,TB Upland Well 1,0.3350410205273575
2018-08-06,TB Upland Well 2,0.4743152675131073
2018-08-06,TB Upland Well 3,0.6039729625443838
2018-08-06,TB Wetland Well Shallow,0.5439670497312606
2018-08-07,BB Upland Well 1,0.35500852325826737
2018-08-07,BB Wetland Well Shallow,0.26863359219444455
2018-08-07,DB Upland Well 1,0.4841164989435207
2018-08-07,DB Wetland Well Shallow,0.5117820573194445
2018-08-07,DF Wetland Well Shallow,0.4744122857323606
2018-08-07,DK Upland Well 1,0.4601747713548649
2018-08-07,DK Wetland Well Shallow,0.5377855414492065
2018-08-07,GN Upland Well 1,0.6994166364298371
2018-08-07,GN Wetland Well Shallow,0.522278098625
2018-08-07,GR Wetland Well Shallow,0.27054406133333336
2018-08-07,ND Upland Well 1,0.6264695287150047
2018-08-07,ND Wetland Well Shallow,0.6895301242083335
2018-08-07,P-26 Deep Well,-0.8230669171838608
2018-08-07,QB Upland Well 1,0.516329587250289
2018-08-07,QB Wetland Well Shallow,0.4158804149166668
2018-08-07,TB Upland Well 1,0.3139131656731909
2018-08-07,TB Upland Well 2,0.4496523833256071
2018-08-07,TB Upland Well 3,0.5813265038429949
2018-08-07,TB Wetland Well Shallow,0.529712036863205
2018-08-08,BB Upland Well 1,0.32473647093187835
2018-08-08,BB Wetland Well Shallow,0.250474963701389
2018-08-08,DB Upland Well 1,0.4460177415476874
2018-08-08,DB Wetland Well Shallow,0.49579635300694463
2018-08-08,DF Wetland Well Shallow,0.4655922388365271
2018-08-08,DK Upland Well 1,0.4234910386731991
2018-08-08,DK Wetland Well Shallow,0.5223729845208334
2018-08-08,GN Upland Well 1,0.6685961305340038
2018-08-08,GN Wetland Well Shallow,0.5150516533333334
2018-08-08,GR Wetland Well Shallow,0.2583389117916667
2018-08-08,ND Upland Well 1,0.6027675889997268
2018-08-08,ND Wetland Well Shallow,0.6762427831319445
2018-08-08,P-26 Deep Well,-0.8617785687880277
2018-08-08,QB Upland Well 1,0.5011678025350113
2018-08-08,QB Wetland Well Shallow,0.4028664154513889
2018-08-08,TB Upland Well 1,0.2934219276801351
2018-08-08,TB Upland Well 2,0.4259692092908848
2018-08-08,TB Upland Well 3,0.5590351767943835
2018-08-08,TB Wetland Well Shallow,0.5129700402173716
2018-08-09,BB Upland Well 1,0.2843651188068785
2018-08-09,BB Wetland Well Shallow,0.23008445846527786
2018-08-09,DB Upland Well 1,0.40055664115879863
2018-08-09,DB Wetland Well Shallow,0.4793746121736112
2018-08-09,DF Wetland Well Shallow,0.4546617610170829
2018-08-09,DK Upland Well 1,0.38029274357696913
2018-08-09,DK Wetland Well Shallow,0.5052863012708336
2018-08-09,GN Upland Well 1,0.6332433587145593
2018-08-09,GN Wetland Well Shallow,0.5043486008333333
2018-08-09,GR Wetland Well Shallow,0.24450087891666666
2018-08-09,ND Upland Well 1,0.5766694843191714
2018-08-09,ND Wetland Well Shallow,0.6617974579375
2018-08-09,P-26 Deep Well,-0.9042438876074721
2018-08-09,QB Upland Well 1,0.48082686702112265
2018-08-09,QB Wetland Well Shallow,0.38585090015972234
2018-08-09,TB Upland Well 1,0.2665232719856909
2018-08-09,TB Upland Well 2,0.39613956673532935
2018-08-09,TB Upland Well 3,0.5272167261693838
2018-08-09,TB Wetland Well Shallow,0.4941590387729274
2018-08-10,BB Upland Well 1,0.2455238777860451
2018-08-10,BB Wetland Well Shallow,0.20716430408333353
2018-08-10,DB Upland Well 1,0.35296599009629837
2018-08-10,DB Wetland Well Shallow,0.45922009422222243
2018-08-10,DF Wetland Well Shallow,0.4433657064962494
2018-08-10,DK Upland Well 1,0.33901909799958807
2018-08-10,DK Wetland Well Shallow,0.4851756879305558
2018-08-10,GN Upland Well 1,0.596079875756226
2018-08-10,GN Wetland Well Shallow,0.49110519282608694
2018-08-10,GR Wetland Well Shallow,0.23326243641666666
2018-08-10,ND Upland Well 1,0.5474284822150047
2018-08-10,ND Wetland Well Shallow,0.6460185301805554
2018-08-10,P-26 Deep Well,-0.9481047711421942
2018-08-10,QB Upland Well 1,0.45819350888917787
2018-08-10,QB Wetland Well Shallow,0.36541914583333346
2018-08-10,TB Upland Well 1,0.23814478304819073
2018-08-10,TB Upland Well 2,0.36490692400616265
2018-08-10,TB Upland Well 3,0.49460852364855035
2018-08-10,TB Wetland Well Shallow,0.4742116514465383
2018-08-11,BB Upland Well 1,0.214909386317566
2018-08-11,BB Wetland Well Shallow,0.18295480581944448
2018-08-11,DB Upland Well 1,0.31094927726296495
2018-08-11,DB Wetland Well Shallow,0.43819757502777784
2018-08-11,DF Wetland Well Shallow,0.4312951250656939
2018-08-11,DK Upland Well 1,0.30356895708292153
2018-08-11,DK Wetland Well Shallow,0.46562893018055573
2018-08-11,GN Upland Well 1,0.5642738175617814
2018-08-11,GN Wetland Well Shallow,0.4834600765
2018-08-11,GR Wetland Well Shallow,0.22801099920833334
2018-08-11,ND Upland Well 1,0.5234817034788934
2018-08-11,ND Wetland Well Shallow,0.6292197053888889
2018-08-11,P-26 Deep Well,-0.9913023055727497
2018-08-11,QB Upland Well 1,0.43490175862528907
2018-08-11,QB Wetland Well Shallow,0.3417977569166668
2018-08-11,TB Upland Well 1,0.21135588888152418
2018-08-11,TB Upland Well 2,0.3347263986311627
2018-08-11,TB Upland Well 3,0.46109585073188375
2018-08-11,TB Wetland Well Shallow,0.4528616180159828
2018-08-12,BB Upland Well 1,0.41055511473743406
2018-08-12,BB Wetland Well Shallow,0.22853292615972248
2018-08-12,DB Upland Well 1,0.3501452958671319
2018-08-12,DB Wetland Well Shallow,0.461474277340278
2018-08-12,DF Wetland Well Shallow,0.47120848836430534
2018-08-12,DK Upland Well 1,0.4288268652009773
2018-08-12,DK Wetland Well Shallow,0.5050292468541671
2018-08-12,GN Upland Well 1,0.6637775350882968
2018-08-12,GN Wetland Well Shallow,0.5098638371666666
2018-08-12,GR Wetland Well Shallow,0.24882767150000001
2018-08-12,ND Upland Well 1,0.5767208243886159
2018-08-12,ND Wetland Well Shallow,0.6555626490902783
2018-08-12,P-26 Deep Well,-0.8786103220380274
2018-08-12,QB Upland Well 1,0.5627953596877893
2018-08-12,QB Wetland Well Shallow,0.41193413392361145
2018-08-12,TB Upland Well 1,0.24370349629124657
2018-08-12,TB Upland Well 2,0.4106603087214406
2018-08-12,TB Upland Well 3,0.5730676570166062
2018-08-12,TB Wetland Well Shallow,0.4771870740229275
2018-08-13,BB Upland Well 1,0.3981079804527118
2018-08-13,BB Wetland Well Shallow,0.22846087302777796
2018-08-13,DB Upland Well 1,0.38005725956852066
2018-08-13,DB Wetland Well Shallow,0.4528549878194446
2018-08-13,DF Wetland Well Shallow,0.47764281534347175
2018-08-13,DK Upland Well 1,0.43337754273569945
2018-08-13,DK Wetland Well Shallow,0.5037880564166669
2018-08-13,GN Upland Well 1,0.6883955168326149
2018-08-13,GN Wetland Well Shallow,0.5089847115833334
2018-08-13,GR Wetland Well Shallow,0.24686669408333334
2018-08-13,ND Upland Well 1,0.5770467453122268
2018-08-13,ND Wetland Well Shallow,0.6506692323333334
2018-08-13,P-26 Deep Well,-0.8685570512671943
2018-08-13,QB Upland Well 1,0.552652863416956
2018-08-13,QB Wetland Well Shallow,0.4226257919027779
2018-08-13,TB Upland Well 1,0.23613366860374632
2018-08-13,TB Upland Well 2,0.4091029342700517
2018-08-13,TB Upland Well 3,0.5497417390513283
2018-08-13,TB Wetland Well Shallow,0.47351484277987177
2018-08-14,BB Upland Well 1,0.3562768000082673
2018-08-14,BB Wetland Well Shallow,0.21738345638888892
2018-08-14,DB Upland Well 1,0.3616325478879649
2018-08-14,DB Wetland Well Shallow,0.4374494262916666
2018-08-14,DF Wetland Well Shallow,0.47100755395458255
2018-08-14,DK Upland Well 1,0.4000212744433662
2018-08-14,DK Wetland Well Shallow,0.4930632929444445
2018-08-14,GN Upland Well 1,0.6638871839576147
2018-08-14,GN Wetland Well Shallow,0.5115101361666666
2018-08-14,GR Wetland Well Shallow,0.23967355329166667
2018-08-14,ND Upland Well 1,0.5650965474927824
2018-08-14,ND Wetland Well Shallow,0.6407478524305554
2018-08-14,P-26 Deep Well,-0.9086812629199721
2018-08-14,QB Upland Well 1,0.5330692824447333
2018-08-14,QB Wetland Well Shallow,0.41531886077777774
2018-08-14,TB Upland Well 1,0.22114590902041292
2018-08-14,TB Upland Well 2,0.3826284537700514
2018-08-14,TB Upland Well 3,0.5179675471068836
2018-08-14,TB Wetland Well Shallow,0.46022130548820483
2018-08-15,BB Upland Well 1,0.29989194911937833
2018-08-15,BB Wetland Well Shallow,0.20081265231944448
2018-08-15,DB Upland Well 1,0.3149130846935206
2018-08-15,DB Wetland Well Shallow,0.4202214693333333
2018-08-15,DF Wetland Well Shallow,0.4626578883156938
2018-08-15,DK Upland Well 1,0.35606647954125464
2018-08-15,DK Wetland Well Shallow,0.4796723865555555
2018-08-15,GN Upland Well 1,0.6206494626451146
2018-08-15,GN Wetland Well Shallow,0.500411502125
2018-08-15,GR Wetland Well Shallow,0.22937566054166666
2018-08-15,ND Upland Well 1,0.5386521628955601
2018-08-15,ND Wetland Well Shallow,0.6282739859027776
2018-08-15,P-26 Deep Well,-0.9588525491283054
2018-08-15,QB Upland Well 1,0.5116721577780667
2018-08-15,QB Wetland Well Shallow,0.40177287197222217
2018-08-15,TB Upland Well 1,0.19684258235374627
2018-08-15,TB Upland Well 2,0.3439849605339403
2018-08-15,TB Upland Well 3,0.4788559740652169
2018-08-15,TB Wetland Well Shallow,0.44325606805764944
2018-08-16,BB Upland Well 1,0.24965586820271188
2018-08-16,BB Wetland Well Shallow,0.17915918137500023
2018-08-16,DB Upland Well 1,0.27239571766574305
2018-08-16,DB Wetland Well Shallow,0.3986441233194447
2018-08-16,DF Wetland Well Shallow,0.45227586406569403
2018-08-16,DK Upland Well 1,0.3108232359987713
2018-08-16,DK Wetland Well Shallow,0.46014581076388933
2018-08-16,GN Upland Well 1,0.577746336957615
2018-08-16,GN Wetland Well Shallow,0.48815767025
2018-08-16,GR Wetland Well Shallow,0.21722010170833334
2018-08-16,ND Upland Well 1,0.5115261946177825
2018-08-16,ND Wetland Well Shallow,0.6129558795277779
2018-08-16,P-26 Deep Well,-1.0058007411838608
2018-08-16,QB Upland Well 1,0.48606019044473364
2018-08-16,QB Wetland Well Shallow,0.3827026916944447
2018-08-16,TB Upland Well 1,0.1732063225204133
2018-08-16,TB Upland Well 2,0.30401264467282946
2018-08-16,TB Upland Well 3,0.4371398661902172
2018-08-16,TB Wetland Well Shallow,0.4225281346409829
2018-08-17,BB Upland Well 1,0.21539929538326752
2018-08-17,BB Wetland Well Shallow,0.15874035058333377
2018-08-17,DB Upland Well 1,0.24470571676296538
2018-08-17,DB Wetland Well Shallow,0.3775975274027782
2018-08-17,DF Wetland Well Shallow,0.4420623768712498
2018-08-17,DK Upland Well 1,0.2836001485551439
2018-08-17,DK Wetland Well Shallow,0.44207091969444495
2018-08-17,GN Upland Well 1,0.5461567922284485
2018-08-17,GN Wetland Well Shallow,0.47646233925
2018-08-17,GR Wetland Well Shallow,0.20629493170833332
2018-08-17,ND Upland Well 1,0.49227508485389376
2018-08-17,ND Wetland Well Shallow,0.5981345325833336
2018-08-17,P-26 Deep Well,-1.0393226199060828
2018-08-17,QB Upland Well 1,0.4619420420975117
2018-08-17,QB Wetland Well Shallow,0.36236069397222265
2018-08-17,TB Upland Well 1,0.15410994110374646
2018-08-17,TB Upland Well 2,0.27299474506171845
2018-08-17,TB Upland Well 3,0.40427018338466186
2018-08-17,TB Wetland Well Shallow,0.40520139230764973
2018-08-18,BB Upland Well 1,0.18481194421660063
2018-08-18,BB Wetland Well Shallow,0.13705253490277788
2018-08-18,DB Upland Well 1,0.21879703923518734
2018-08-18,DB Wetland Well Shallow,0.3550089590555557
2018-08-18,DF Wetland Well Shallow,0.43167043867680494
2018-08-18,DK Upland Well 1,0.25521369305514374
2018-08-18,DK Wetland Well Shallow,0.42305703645833354
2018-08-18,GN Upland Well 1,0.5188063439228927
2018-08-18,GN Wetland Well Shallow,0.4640697535
2018-08-18,GR Wetland Well Shallow,0.19896098675
2018-08-18,ND Upland Well 1,0.4736598838122268
2018-08-18,ND Wetland Well Shallow,0.5806353584305555
2018-08-18,P-26 Deep Well,-1.0699220094338608
2018-08-18,QB Upland Well 1,0.4396593897502892
2018-08-18,QB Wetland Well Shallow,0.341028364013889
2018-08-18,TB Upland Well 1,0.1351973217287464
2018-08-18,TB Upland Well 2,0.2438374803811626
2018-08-18,TB Upland Well 3,0.37199781573188356
2018-08-18,TB Wetland Well Shallow,0.38572934321042723
2018-08-19,BB Upland Well 1,0.16844650042493434
2018-08-19,BB Wetland Well Shallow,0.11919362619444475
2018-08-19,DB Upland Well 1,0.188786467193521
2018-08-19,DB Wetland Well Shallow,0.33321031963888925
2018-08-19,DF Wetland Well Shallow,0.42178765234347193
2018-08-19,DK Upland Well 1,0.22613821841625495
2018-08-19,DK Wetland Well Shallow,0.4059625636805561
2018-08-19,GN Upland Well 1,0.49028445686039285
2018-08-19,GN Wetland Well Shallow,0.450549123125
2018-08-19,GR Wetland Well Shallow,0.18770347558333333
2018-08-19,ND Upland Well 1,0.45384261700667156
2018-08-19,ND Wetland Well Shallow,0.5642171279428574
2018-08-19,P-26 Deep Well,-1.0939346450866385
2018-08-19,QB Upland Well 1,0.42291792420862245
2018-08-19,QB Wetland Well Shallow,0.3224014786805559
2018-08-19,TB Upland Well 1,0.11676694493707984
2018-08-19,TB Upland Well 2,0.2191726488117184
2018-08-19,TB Upland Well 3,0.3454723492318838
2018-08-19,TB Wetland Well Shallow,0.36673670414098297
2018-08-20,BB Upland Well 1,0.16031535464484156
2018-08-20,BB Wetland Well Shallow,0.10608320181713006
2018-08-20,DB Upland Well 1,0.16460747791342825
2018-08-20,DB Wetland Well Shallow,0.31358926631712997
2018-08-20,DF Wetland Well Shallow,0.4142421374244905
2018-08-20,DK Upland Well 1,0.20666339577505133
2018-08-20,DK Wetland Well Shallow,0.3917899309699078
2018-08-20,GN Upland Well 1,0.46865984257567067
2018-08-20,GN Wetland Well Shallow,0.438340780875
2018-08-20,GR Wetland Well Shallow,0.17709380441666667
2018-08-20,ND Upland Well 1,0.4352111877821346
2018-08-20,ND Wetland Well Shallow,0.5510677862754633
2018-08-20,P-26 Deep Well,-1.112946344894509
2018-08-20,QB Upland Well 1,0.4101396169701966
2018-08-20,QB Wetland Well Shallow,0.3068076112199077
2018-08-20,TB Upland Well 1,0.10333714992087625
2018-08-20,TB Upland Well 2,0.20326861651773684
2018-08-20,TB Upland Well 3,0.32776468718790247
2018-08-20,TB Wetland Well Shallow,0.35081426023589035
2018-08-21,BB Upland Well 1,0.1557326928369713
2018-08-21,BB Wetland Well Shallow,0.0934344839953707
2018-08-21,DB Upland Well 1,0.15341327736944677
2018-08-21,DB Wetland Well Shallow,0.29502581842592623
2018-08-21,DF Wetland Well Shallow,0.4058128651721755
2018-08-21,DK Upland Well 1,0.19770833039773647
2018-08-21,DK Wetland Well Shallow,0.3783757150092597
2018-08-21,GN Upland Well 1,0.4559763669367818
2018-08-21,GN Wetland Well Shallow,0.4298070270416667
2018-08-21,GR Wetland Well Shallow,0.17163504204166666
2018-08-21,ND Upland Well 1,0.42548991612704185
2018-08-21,ND Wetland Well Shallow,0.5372938357592595
2018-08-21,P-26 Deep Well,-1.1272248443690458
2018-08-21,QB Upland Well 1,0.396705927190104
2018-08-21,QB Wetland Well Shallow,0.29127712218981516
2018-08-21,TB Upland Well 1,0.09146703080745032
2018-08-21,TB Upland Well 2,0.19085747929319996
2018-08-21,TB Upland Well 3,0.31322063563003216
2018-08-21,TB Wetland Well Shallow,0.33857874145579775
2018-08-22,BB Upland Well 1,0.16956288138326733
2018-08-22,BB Wetland Well Shallow,0.09475008802777803
2018-08-22,DB Upland Well 1,0.15193456534629843
2018-08-22,DB Wetland Well Shallow,0.28920975570833357
2018-08-22,DF Wetland Well Shallow,0.41377081198236065
2018-08-22,DK Upland Well 1,0.19431622709681046
2018-08-22,DK Wetland Well Shallow,0.3722579851250003
2018-08-22,GN Upland Well 1,0.4503496723603929
2018-08-22,GN Wetland Well Shallow,0.425063709375
2018-08-22,GR Wetland Well Shallow,0.17393793908333333
2018-08-22,ND Upland Well 1,0.42114111718722697
2018-08-22,ND Wetland Well Shallow,0.530121333
2018-08-22,P-26 Deep Well,-1.1361963739755274
2018-08-22,QB Upland Well 1,0.41642499873640043
2018-08-22,QB Wetland Well Shallow,0.30076429493055573
2018-08-22,TB Upland Well 1,0.08590837657596882
2018-08-22,TB Upland Well 2,0.18640670835338496
2018-08-22,TB Upland Well 3,0.3151477175929949
2018-08-22,TB Wetland Well Shallow,0.3215333663076496
2018-08-23,BB Upland Well 1,0.12068554195965629
2018-08-23,BB Wetland Well Shallow,0.07487740935416688
2018-08-23,DB Upland Well 1,0.1169640114921319
2018-08-23,DB Wetland Well Shallow,0.26413827538194457
2018-08-23,DF Wetland Well Shallow,0.40987162222541623
2018-08-23,DK Upland Well 1,0.15670608553431045
2018-08-23,DK Wetland Well Shallow,0.3548390077013892
2018-08-23,GN Upland Well 1,0.4221285672909483
2018-08-23,GN Wetland Well Shallow,0.40884460033333336
2018-08-23,GR Wetland Well Shallow,0.16321552495833333
2018-08-23,ND Upland Well 1,0.3933571108469492
2018-08-23,ND Wetland Well Shallow,0.5154315228541669
2018-08-23,P-26 Deep Well,-1.1605579450658052
2018-08-23,QB Upland Well 1,0.3929411657989004
2018-08-23,QB Wetland Well Shallow,0.2913331241736113
2018-08-23,TB Upland Well 1,0.06317375458291316
2018-08-23,TB Upland Well 2,0.16155014817977387
2018-08-23,TB Upland Well 3,0.2766849768082728
2018-08-23,TB Wetland Well Shallow,0.3024353915784829
2018-08-24,BB Upland Well 1,0.08039350139021167
2018-08-24,BB Wetland Well Shallow,0.045781752756944565
2018-08-24,DB Upland Well 1,0.08244365693657628
2018-08-24,DB Wetland Well Shallow,0.23375486821527786
2018-08-24,DF Wetland Well Shallow,0.3986631998920829
2018-08-24,DK Upland Well 1,0.12651670842319931
2018-08-24,DK Wetland Well Shallow,0.332080131951389
2018-08-24,GN Upland Well 1,0.39248516526317034
2018-08-24,GN Wetland Well Shallow,0.3920099305
2018-08-24,GR Wetland Well Shallow,0.14985968841666666
2018-08-24,ND Upland Well 1,0.36661707826361584
2018-08-24,ND Wetland Well Shallow,0.4970319501041668
2018-08-24,P-26 Deep Well,-1.184516408093583
2018-08-24,QB Upland Well 1,0.3665385613961224
2018-08-24,QB Wetland Well Shallow,0.2682308010625001
2018-08-24,TB Upland Well 1,0.03940011580513529
2018-08-24,TB Upland Well 2,0.13245732413810715
2018-08-24,TB Upland Well 3,0.23595743082216156
2018-08-24,TB Wetland Well Shallow,0.2775471421895938
2018-08-25,BB Upland Well 1,0.049431013647156394
2018-08-25,BB Wetland Well Shallow,0.01075844255555587
2018-08-25,DB Upland Well 1,0.06019942112407637
2018-08-25,DB Wetland Well Shallow,0.20322045043055575
2018-08-25,DF Wetland Well Shallow,0.3876935973990273
